jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2014,23,21,13800,143,2950,7950,36,1217
2014,23,21,21600,143,2950,21851,36,1217
2015,23,21,13838,143,2950,7959,36,1217
2015,23,21,21922,08,2950,21849,36,1217
2016,23,21,11033,08,2950,7959,36,1217
2016,23,21,24509,08,2950,21850,36,1217
2017,27,21,29338,143,2950,21851,36,1217
2014,11,04,2133,243,2957,30579,36,1647
2015,07,23,1800,331,2952,20821,36,2230
2014,05,04,25000,166,2953,35692,36,2552
2015,05,04,25000,166,2953,35692,36,2552
2013,05,04,33690,166,2953,8345,36,2552
2013,04,23,3000,72,2958,30076,36,1480
2016,37,28,500,216,2959,9686,36,2426
2015,37,28,20000,34,2963,11977,15,5791
2016,18,02,9360,117,2967,10701,36,216
2015,05,04,10000,166,2968,32339,36,2956
2016,05,04,14000,166,2968,32339,36,2956
2017,05,04,24000,166,2968,32339,36,2956
2013,05,04,12160,166,2968,21511,36,2956
2013,03,23,16000,264,2970,28154,36,1595
2014,03,23,16000,264,2970,28153,36,1595
2014,03,23,772,264,2970,28155,36,1595
2015,03,23,149,264,2970,28156,36,1595
2016,03,23,5992,264,2970,17416,36,1595
2017,03,23,6000,264,2970,17416,36,1595
2015,16,18,10065,34,2971,32892,36,1492
2013,18,02,4851,34,2971,1523,36,1492
2013,18,02,10917,34,2971,8866,36,1492
2014,18,02,6431,34,2971,8866,36,1492
2017,05,04,20000,161,2972,31856,36,1676
2013,05,15,10000,214,2974,36417,36,986
2013,11,15,18700,227,2977,10,36,1474
2014,11,15,18700,227,2977,33819,36,1474
2015,11,07,18700,227,2977,33814,36,1474
2016,11,08,18700,227,2977,33817,36,1474
2017,11,04,499,227,2977,22822,36,1474
2017,11,07,15700,227,2977,33816,36,1474
2017,36,28,7200,227,2977,32114,36,1474
2013,37,28,9700,227,2977,24005,36,1474
2014,37,28,10000,227,2977,24005,36,1474
2015,37,28,10000,227,2977,24005,36,1474
2016,37,28,8000,227,2977,33605,36,1474
2015,05,18,2000,161,2978,22244,36,2751
2013,16,18,16130,161,2978,20218,36,2751
2013,16,18,10000,161,2978,36226,36,2751
2014,16,18,30000,161,2978,36226,36,2751
2015,16,18,35000,161,2978,32887,36,2751
2016,16,18,65000,161,2978,10137,36,2751
2016,16,18,40000,161,2978,32909,36,2751
2016,16,18,11837,161,2978,32921,36,2751
2015,18,02,7110,161,2978,10836,36,2751
2016,18,02,6930,161,2978,10836,36,2751
2017,31,18,64000,161,2978,20328,36,2751
2016,39,21,9985,12,2980,14947,36,2175
2013,16,18,70000,154,2948,29560,36,795
2014,16,18,75000,154,2948,37763,36,795
2016,16,18,110000,32,2948,3600,36,795
2013,07,18,1110,327,2981,37644,36,2018
2013,04,23,1200,10,2982,30076,36,2305
2016,04,23,3450,77,2983,30076,36,2581
2016,11,04,1800,224,2984,32594,36,1826
2014,11,04,1900,224,2984,14354,36,1826
2016,02,18,2582,00,2986,14699,36,2036
2013,16,18,35000,390,2988,3643,36,2718
2013,09,18,3000,371,2996,620,36,941
2015,09,18,3510,371,2996,623,36,941
2017,09,18,3000,371,2996,647,36,941
2016,16,18,40000,68,2997,234,36,998
2017,01,18,4000,144,2997,36253,36,998
2017,01,18,3000,144,2997,36254,36,998
2013,16,18,10000,68,2997,646,36,998
2014,16,18,90000,152,2997,646,36,998
2016,39,18,37000,297,2998,24634,36,1501
2016,20,04,1300,212,3000,30970,36,484
2017,01,18,1500,134,3001,737,36,2093
2016,20,04,3952,54,3002,12932,36,2089
2014,09,15,500,371,3005,25746,36,2455
2013,18,02,4306,371,3005,18115,36,608
2014,18,02,2564,371,3005,13903,36,2455
2014,18,02,1381,371,3005,18115,36,2455
2017,08,12,131586,344,2990,37026,36,639
2013,08,12,118933,344,2990,37026,36,639
2014,08,12,120620,344,2990,37026,36,639
2015,08,12,122478,344,2990,37026,36,639
2016,08,12,129730,344,2990,37026,36,639
2015,09,18,750,198,2991,19907,36,1674
2014,09,18,1000,198,2991,19907,36,1674
2013,39,18,160800,307,2992,14828,36,2274
2013,18,02,7204,57,2994,5583,36,1932
2013,18,02,5146,57,2994,16546,36,1932
2013,18,02,36802,57,2994,38049,36,1932
2013,18,02,15631,57,2994,38050,36,1932
2014,18,02,462,57,2994,16546,36,1932
2014,18,02,679,57,2994,38049,36,1932
2015,18,02,2336,57,2994,13694,36,1932
2016,18,02,2804,57,2994,13694,36,1932
2016,18,02,3307,57,2994,27845,36,1932
2017,06,14,5004,57,2994,21325,36,1932
2014,18,11,5000,143,2995,3610,36,1753
2017,36,28,3700,143,2995,32815,36,1753
2016,12,17,19280,388,3007,27063,36,3271
2016,12,17,3600,389,3007,27724,36,3271
2017,31,17,3600,10,3007,19891,36,3271
2017,31,17,14400,10,3007,19906,36,3271
2017,31,17,2000,10,3007,20980,36,3271
2017,31,17,31520,10,3007,21840,36,3271
2013,18,02,19598,35,3009,1519,36,1440
2013,18,02,9844,35,3009,8982,36,1440
2013,18,02,4497,35,3009,8983,36,1440
2013,18,02,4752,35,3009,19777,36,1440
2014,18,02,6686,35,3009,8982,36,1440
2014,18,02,635,35,3009,8983,36,1440
2014,18,02,8166,35,3009,15395,36,1440
2014,18,11,36284,35,3009,15455,36,1440
2014,18,11,36492,35,3009,15472,36,1440
2015,18,11,75334,35,3009,6830,36,1440
2015,18,11,75376,35,3009,15670,36,1440
2013,01,11,29300,35,3009,6904,36,1440
2014,01,11,29300,35,3009,6904,36,1440
2015,01,11,26370,35,3009,14945,36,1440
2016,01,11,26370,35,3009,14945,36,1440
2017,01,11,35179,35,3009,14945,36,1440
2013,18,11,37889,35,3009,15670,36,1440
2013,18,11,6004,35,3009,15699,36,1440
2015,01,15,2400,35,3009,21714,36,1440
2016,01,15,2400,35,3009,21714,36,1440
2013,18,11,124280,35,3009,15755,36,1440
2014,18,11,125362,35,3009,14158,36,1440
2015,18,02,8922,35,3009,13146,36,1440
2015,18,11,141433,35,3009,15681,36,1440
2016,18,02,12613,35,3009,13146,36,1440
2016,18,11,3186,35,3009,10071,36,1440
2016,18,11,5226,35,3009,14344,36,1440
2016,18,11,144620,35,3009,15681,36,1440
2016,18,11,4000,35,3009,33684,36,1440
2017,24,13,80790,35,3009,6914,36,1440
2017,24,13,80787,35,3009,15670,36,1440
2017,24,13,149857,35,3009,15681,36,1440
2017,24,13,8145,35,3009,33684,36,1440
2017,24,13,72594,35,3009,15325,36,1440
2014,26,22,8808,192,3011,21924,36,211
2013,10,22,800,192,3011,37088,36,211
2016,26,22,10114,192,3011,21924,36,211
2013,26,22,7612,192,3011,21924,36,211
2015,26,22,9498,192,3011,21924,36,211
2017,26,22,10821,192,3011,21924,36,211
2015,18,02,2803,57,3012,13072,25,4459
2017,19,04,450,57,3012,9868,25,4459
2015,20,04,880,57,3012,27703,25,4459
2016,20,04,770,57,3012,30694,25,4459
2016,18,02,4206,57,3012,13072,25,4459
2016,18,02,1142,57,3012,16760,25,4459
2013,39,04,875000,575,3013,14978,28,4409
2014,39,04,875000,575,3013,14979,28,4409
2015,39,04,875000,575,3013,14980,28,4409
2016,39,04,875000,575,3013,14981,28,4409
2017,39,04,820000,575,3013,14982,28,4409
2013,20,04,26800,10,3014,27445,33,4350
2013,20,04,24952,10,3014,21408,33,4350
2017,19,04,28960,10,3014,27445,33,4350
2017,19,04,34184,10,3014,21408,33,4350
2014,20,04,28960,10,3014,27445,33,4350
2015,20,04,28960,10,3014,27445,33,4350
2016,20,04,28960,10,3014,27445,33,4350
2014,20,04,28792,10,3014,21408,33,4350
2015,20,04,28792,10,3014,21408,33,4350
2016,20,04,28792,10,3014,21408,33,4350
2016,39,04,137500,10,3014,14981,33,4350
2014,39,04,137500,10,3014,14979,33,4350
2015,39,04,137500,10,3014,14980,33,4350
2013,39,04,137500,10,3014,14978,33,4350
2017,39,04,165000,10,3014,14982,33,4350
2013,20,15,950,246,3016,32022,36,2130
2016,11,22,12320,246,3017,30459,36,1107
2016,11,22,8545,246,3017,36601,36,1107
2017,11,22,15000,246,3017,20430,36,1107
2017,11,22,2169,246,3017,20507,36,1107
2013,26,22,646,246,3017,21924,36,1107
2016,26,22,872,246,3017,21924,36,1107
2014,26,22,2433,249,3018,21924,36,1121
2015,26,22,2652,249,3018,21924,36,1121
2016,26,22,3729,241,3018,21924,36,1121
2017,26,22,4238,241,3018,21924,36,1121
2016,20,15,46000,35,3021,32021,36,2443
2013,26,22,4385,34,2698,21924,36,1278
2015,26,22,6622,34,2698,21924,36,1278
2017,26,22,8779,34,2698,21924,36,1278
2014,18,02,9999,34,3019,3121,36,1570
2014,18,02,6249,34,3019,17117,36,1570
2015,18,02,3749,34,3019,17117,36,1570
2016,18,02,6348,36,3019,21716,36,1570
2014,16,18,8474000,10,3024,31534,15,3641
2015,16,18,8634157,10,3024,31534,15,3641
2016,16,18,9027000,10,3024,31538,15,3641
2017,31,18,10637086,10,3024,31538,15,3641
2013,16,18,8319500,10,3024,10516,15,3641
2013,18,02,3000,292,3025,1812,15,3357
2014,18,02,5333,57,3027,16542,36,6211
2015,37,28,117600,124,3029,16651,15,6442
2015,37,28,1960,142,3030,9429,15,6458
2016,37,28,1960,142,3030,9442,15,6458
2016,37,28,2240,142,3030,9443,15,6458
2017,19,15,242085,22,3035,12895,36,1176
2017,19,15,25500,22,3035,12896,36,1176
2016,20,15,225887,22,3035,12895,36,1176
2016,20,15,11600,22,3035,31771,36,1176
2017,19,15,46000,22,2694,6559,15,4766
2013,11,15,24191,22,3035,12894,36,1176
2013,20,15,184060,22,3035,12895,36,1176
2014,20,15,187252,22,3035,12895,36,1176
2015,20,15,187020,22,3035,12895,36,1176
2016,26,22,363,323,3031,21924,36,415
2014,26,22,4450,323,3032,21924,36,448
2016,26,22,5701,323,3032,21924,36,448
2013,26,22,3009,323,3032,21924,36,448
2015,26,22,4304,323,3032,21924,36,448
2017,26,22,4927,323,3032,21924,36,448
2014,37,28,9250,363,3033,24197,15,5449
2015,37,28,18000,363,3033,3717,15,5449
2015,37,28,8450,363,3033,24133,15,5449
2016,37,28,7000,363,3033,24205,15,5449
2016,37,28,5576,363,3033,24132,15,5449
2016,37,28,7750,363,3033,24134,15,5449
2014,37,28,63500,210,3034,19833,15,5932
2014,20,15,60602,170,3037,6559,36,3036
2013,37,28,123770,321,8894,19833,15,4857
2013,18,02,22080,273,2695,14529,36,1816
2013,18,02,55440,273,2695,19015,36,1816
2013,18,02,48600,273,2695,19017,36,1816
2013,18,02,49895,273,2695,19018,36,1816
2013,18,02,62999,273,2695,19019,36,1816
2013,18,02,49895,273,2695,19022,36,1816
2013,18,02,40608,273,2695,19025,36,1816
2013,18,02,54000,273,2695,19026,36,1816
2013,18,02,43242,273,2695,19029,36,1816
2013,18,02,49895,273,2695,19030,36,1816
2013,18,02,49895,273,2695,19027,36,1816
2013,18,02,48600,273,2695,19028,36,1816
2013,18,02,48599,273,2695,19031,36,1816
2013,18,02,11340,273,2695,20964,36,1816
2013,18,02,12297,273,2695,24427,36,1816
2013,18,02,25730,273,2695,36143,36,1816
2017,19,04,80559,199,2696,27517,15,3960
2016,20,04,32600,199,2696,27515,15,3960
2013,26,22,957,317,2697,21924,36,1772
2015,26,22,1166,317,2697,21924,36,1772
2017,01,22,200,34,2698,36505,36,1278
2014,26,22,5510,34,2698,21924,36,1278
2016,26,22,7734,34,2698,21924,36,1278
2014,26,22,3169,419,2699,21924,36,1263
2013,01,22,1730,149,2701,36456,36,490
2014,26,22,3823,149,2701,21924,36,490
2016,26,22,4063,149,2701,21924,36,490
2016,26,22,5800,149,2701,23739,36,490
2016,26,22,3390,149,2701,32691,36,490
2017,26,22,6610,149,2701,32691,36,490
2017,01,22,640,152,2701,36509,36,490
2014,26,22,6880,347,3053,21924,36,611
2016,26,22,7586,352,3053,21924,36,611
2013,33,23,101770,390,2928,26201,25,4402
2014,33,23,53925,390,2928,26200,25,4402
2015,37,28,525,228,2702,9442,15,5609
2015,37,28,980,228,2702,9443,15,5609
2015,37,28,14927,228,2702,18976,15,5609
2013,26,22,160000,313,3242,37189,36,57
2015,26,22,7723,315,3242,21922,36,57
2013,26,22,18512,315,3242,21924,36,57
2015,26,22,17067,315,3242,21924,36,57
2017,26,22,5535,315,3242,21921,36,57
2017,26,22,7739,315,3242,21922,36,57
2017,26,22,16014,315,3242,21924,36,57
2017,26,22,160000,315,3242,37191,36,57
2013,20,04,12800,313,3242,27771,36,57
2017,19,04,58880,315,3242,27633,36,57
2014,20,04,31040,315,3242,27632,36,57
2016,20,04,58880,315,3242,27633,36,57
2014,26,22,4100,315,3242,21921,36,57
2014,26,22,7860,315,3242,21922,36,57
2014,26,22,16446,315,3242,21924,36,57
2014,26,22,5000,313,3242,37189,36,57
2016,26,22,5321,315,3242,21921,36,57
2016,26,22,7705,315,3242,21922,36,57
2016,26,22,18498,315,3242,21924,36,57
2016,26,22,7363,315,3242,23739,36,57
2016,26,22,160000,315,3242,37191,36,57
2013,37,28,59662,81,3040,15986,15,5782
2013,37,28,514237,81,3040,15987,15,5782
2017,36,28,810000,57,3041,11596,15,6493
2017,36,28,80518,57,3041,12335,15,6493
2014,37,28,840000,102,2704,19833,15,6091
2015,37,28,1400,324,3042,9429,15,5160
2013,18,11,38791,109,3245,15657,36,1381
2013,18,11,38791,109,3245,15658,36,1381
2013,18,11,38791,109,3245,15659,36,1381
2017,24,13,80800,109,3245,29866,36,1381
2017,24,13,80800,109,3245,29864,36,1381
2017,24,13,80800,109,3245,29865,36,1381
2017,24,13,136716,109,3245,19624,36,1381
2013,18,02,19109,109,3245,8860,36,1381
2013,18,02,19109,109,3245,8916,36,1381
2013,18,02,19109,109,3245,9016,36,1381
2014,18,02,5635,109,3245,8860,36,1381
2014,18,02,1110,109,3245,8916,36,1381
2014,18,02,5722,109,3245,9016,36,1381
2014,18,11,36500,109,3245,15475,36,1381
2014,18,11,36500,109,3245,15481,36,1381
2014,18,11,36500,109,3245,15497,36,1381
2015,18,11,75400,109,3245,16965,36,1381
2015,18,11,75400,109,3245,19625,36,1381
2015,18,11,75400,109,3245,28266,36,1381
2017,36,28,332590,169,2705,12830,15,5162
2013,23,21,45622,187,3246,23382,33,4351
2014,23,21,45622,187,3246,23382,33,4351
2015,23,21,47007,187,3246,23382,33,4351
2016,23,21,47007,187,3246,23382,33,4351
2017,27,21,49540,187,3246,23382,33,4351
2013,26,22,4210,182,3048,21924,36,697
2017,26,22,8829,182,3048,21924,36,697
2013,26,22,907,320,3049,21924,36,606
2015,26,22,1957,320,3049,21924,36,606
2014,26,22,772,22,3050,21924,36,1627
2016,26,22,809,22,3050,21924,36,1627
2017,26,22,223,142,3052,21924,36,2815
2013,26,22,6127,347,3053,21924,36,611
2015,26,22,7070,347,3053,21924,36,611
2017,26,22,8677,352,3053,21924,36,611
2014,26,22,1758,342,3054,21924,36,268
2016,26,22,2877,342,3054,21924,36,268
2014,26,22,1210,36,3063,21924,36,2414
2015,26,22,1210,36,3063,21924,36,2414
2017,26,22,554,36,3063,21924,36,2414
2013,26,22,2335,176,3055,21924,36,401
2014,26,22,2485,176,3055,21924,36,401
2015,26,22,2524,176,3055,21924,36,401
2016,26,22,2831,176,3055,21924,36,401
2017,26,22,2507,176,3055,21924,36,401
2013,26,22,1933,293,3056,21924,36,1454
2014,26,22,2259,293,3056,21924,36,1454
2015,26,22,2768,293,3056,21924,36,1454
2016,26,22,2998,293,3056,21924,36,1454
2017,26,22,2303,293,3056,21924,36,1454
2015,26,22,512,246,2651,21924,36,2977
2013,26,22,464,246,2651,21924,36,2977
2014,26,22,7085,379,3057,21924,36,166
2015,26,22,7765,379,3057,21924,36,166
2016,26,22,8233,379,3057,21924,36,166
2017,26,22,9403,379,3057,21924,36,166
2015,26,22,6532,182,3048,21924,36,697
2014,26,22,6582,182,3048,21924,36,697
2016,26,22,8388,182,3048,21924,36,697
2016,26,22,22330,182,3048,23739,36,697
2014,26,22,2837,320,3049,21924,36,606
2016,26,22,1977,320,3049,21924,36,606
2013,26,22,1446,263,3058,21924,00,6755
2013,26,22,2148,342,3059,21924,00,6755
2015,26,22,2528,342,3054,21924,36,268
2013,26,22,3402,200,3060,21924,36,413
2015,26,22,5352,200,3060,21924,36,413
2017,26,22,6859,202,3060,21924,36,413
2013,26,22,578,22,3061,21924,00,6755
2015,26,22,724,22,3050,21924,36,1627
2013,26,22,2784,419,3065,21924,00,6755
2015,26,22,3914,419,2699,21924,36,1263
2014,26,22,3542,298,3066,21924,36,1303
2015,26,22,3437,298,3066,21924,36,1303
2016,26,22,3635,298,3066,21924,36,1303
2016,26,22,6646,298,3066,23739,36,1303
2017,26,22,3210,298,3066,21924,36,1303
2013,26,22,2206,298,3067,21924,00,6755
2014,26,22,3263,409,3068,21924,36,978
2016,26,22,2520,409,3068,21924,36,978
2013,26,22,2704,409,3068,21924,36,978
2015,26,22,3215,409,3068,21924,36,978
2017,26,22,2436,409,3068,21924,36,978
2013,26,22,3460,250,3069,21924,36,1461
2015,26,22,2480,250,3069,21924,36,1461
2017,26,22,3078,250,3069,21924,36,1461
2014,26,22,3393,250,3069,21924,36,1461
2016,26,22,2701,250,3069,21924,36,1461
2013,26,22,2054,369,3062,21924,36,524
2014,26,22,2339,369,3062,21924,36,524
2015,26,22,2248,369,3062,21924,36,524
2016,26,22,4434,369,3062,21924,36,524
2017,26,22,3974,369,3062,21924,36,524
2017,36,28,20000,229,2707,10521,14,2024
2013,37,28,4998,229,2707,27477,14,2024
2017,26,22,512,164,3070,21924,36,3205
2015,33,27,11974,309,2722,19792,36,858
2016,37,28,17000,66,3046,11983,15,5731
2013,37,28,3000,241,2709,11961,15,5212
2015,37,28,34264,241,2709,1765,15,5212
2016,37,28,20000,241,2709,8546,15,5212
2016,37,28,20000,241,2709,31504,15,5212
2015,37,28,19008,10,3047,2999,15,5268
2015,26,22,4513,195,2656,21921,36,506
2015,18,02,7260,272,2710,3976,36,1348
2015,18,02,12870,272,2710,4575,36,1348
2015,18,02,25410,272,2710,4576,36,1348
2015,18,02,26400,272,2710,4577,36,1348
2015,18,02,5280,272,2710,4578,36,1348
2015,18,02,6930,272,2710,4590,36,1348
2015,18,02,6930,272,2710,4591,36,1348
2015,18,02,9240,272,2710,4592,36,1348
2015,18,02,7392,272,2710,4643,36,1348
2015,18,02,9900,272,2710,4644,36,1348
2015,18,02,10207,272,2710,4645,36,1348
2015,18,02,6930,272,2710,4718,36,1348
2015,18,02,6083,272,2710,4719,36,1348
2015,18,02,11317,272,2710,10718,36,1348
2015,18,02,3295,272,2710,11257,36,1348
2015,18,02,33915,272,2710,32069,36,1348
2014,37,28,87500,74,3248,19833,15,1768
2015,18,02,1200,22,3249,22622,15,3443
2016,18,02,3360,22,3249,22622,15,3443
2017,36,28,15000,173,3251,9915,15,1805
2013,18,02,81249,75,3252,19098,15,4336
2013,18,02,30000,75,3252,37624,15,4336
2013,18,02,54000,75,3252,28624,15,4336
2013,18,02,36000,75,3252,28976,15,4336
2013,18,02,108000,75,3252,29090,15,4336
2013,18,02,104400,75,3252,29091,15,4336
2013,18,02,104400,75,3252,29092,15,4336
2013,18,02,87360,75,3252,29093,15,4336
2014,18,02,37049,75,3252,7301,15,4336
2014,18,02,36108,75,3252,19098,15,4336
2014,18,02,24829,75,3252,28976,15,4336
2014,18,02,59592,75,3252,29064,15,4336
2014,18,02,38348,75,3252,29067,15,4336
2014,18,02,27785,75,3252,29091,15,4336
2014,18,02,33543,75,3252,29092,15,4336
2014,18,02,5922,75,3252,29093,15,4336
2014,18,02,102480,75,3252,29094,15,4336
2015,18,02,68022,75,3252,7301,15,4336
2015,18,02,17720,75,3252,13289,15,4336
2015,18,02,14020,75,3252,13850,15,4336
2015,18,02,25681,75,3252,29063,15,4336
2015,18,02,159397,75,3252,29064,15,4336
2015,18,02,29757,75,3252,29065,15,4336
2015,18,02,44804,75,3252,29066,15,4336
2015,18,02,49601,75,3252,29067,15,4336
2015,18,02,92258,75,3252,29087,15,4336
2015,18,02,92112,75,3252,29094,15,4336
2016,18,02,48682,75,3252,7301,15,4336
2016,18,02,3544,75,3252,13289,15,4336
2016,18,02,2352,75,3252,13849,15,4336
2016,18,02,20563,75,3252,17020,15,4336
2016,18,02,17248,75,3252,19955,15,4336
2016,18,02,42062,75,3252,21467,15,4336
2016,18,02,29750,75,3252,29063,15,4336
2016,18,02,26556,75,3252,29065,15,4336
2016,18,02,61604,75,3252,29087,15,4336
2016,18,02,47402,75,3252,31299,15,4336
2016,18,02,15422,75,3252,34239,15,4336
2016,18,02,27807,75,3252,35193,15,4336
2016,18,02,29703,75,3252,35194,15,4336
2016,33,27,49841,260,3254,12747,15,3493
2013,33,27,49894,260,3254,21128,15,3493
2013,18,02,77226,260,3254,9056,15,3493
2013,18,02,51261,260,3254,17525,15,3493
2013,18,02,13408,260,3254,17861,15,3493
2013,18,02,16865,260,3254,17862,15,3493
2013,18,02,23940,260,3254,20093,15,3493
2013,18,02,44756,260,3254,21616,15,3493
2013,18,02,28961,260,3254,23716,15,3493
2013,18,02,41088,260,3254,31410,15,3493
2013,18,02,8612,260,3254,31419,15,3493
2013,18,02,23741,260,3254,34203,15,3493
2013,18,02,16424,260,3254,34204,15,3493
2013,18,02,27706,260,3254,34205,15,3493
2013,18,02,26868,260,3254,34207,15,3493
2013,18,02,20207,260,3254,34209,15,3493
2013,18,02,18599,260,3254,34211,15,3493
2013,18,02,148773,260,3254,34685,15,3493
2013,18,02,152472,260,3254,34687,15,3493
2013,18,02,152470,260,3254,34688,15,3493
2013,18,02,28826,260,3254,34690,15,3493
2014,18,02,66650,260,3254,7232,15,3493
2014,18,02,15296,260,3254,7364,15,3493
2014,18,02,14660,260,3254,9056,15,3493
2014,18,02,27007,260,3254,13232,15,3493
2014,18,02,40075,260,3254,17525,15,3493
2014,18,02,9542,260,3254,17862,15,3493
2014,18,02,6921,260,3254,20093,15,3493
2014,18,02,22185,260,3254,21616,15,3493
2014,18,02,39144,260,3254,23716,15,3493
2014,18,02,133737,260,3254,26673,15,3493
2014,18,02,19497,260,3254,31410,15,3493
2014,18,02,4170,260,3254,31419,15,3493
2014,18,02,1359,260,3254,34205,15,3493
2014,18,02,8573,260,3254,34685,15,3493
2014,18,02,6800,260,3254,34690,15,3493
2016,18,02,27178,260,3254,7233,15,3493
2016,18,02,68550,260,3254,7337,15,3493
2016,18,02,2932,260,3254,10809,15,3493
2016,18,02,11177,260,3254,13707,15,3493
2016,18,02,15422,260,3254,17892,15,3493
2016,18,02,2273,260,3254,21818,15,3493
2016,18,02,5140,260,3254,21937,15,3493
2016,18,02,45729,260,3254,26674,15,3493
2016,18,02,800,260,3254,30875,15,3493
2016,18,02,800,260,3254,33052,15,3493
2016,18,02,2874,260,3254,34690,15,3493
2016,18,02,51944,260,3254,34691,15,3493
2016,18,02,800,260,3254,35830,15,3493
2015,18,02,13274,260,3254,7232,15,3493
2015,18,02,54449,260,3254,7233,15,3493
2015,18,02,5131,260,3254,10809,15,3493
2015,18,02,8206,260,3254,13232,15,3493
2015,18,02,2336,260,3254,13707,15,3493
2015,18,02,9147,260,3254,14024,15,3493
2015,18,02,6929,260,3254,17525,15,3493
2015,18,02,469,260,3254,17862,15,3493
2015,18,02,7358,260,3254,23716,15,3493
2015,18,02,39237,260,3254,26673,15,3493
2015,18,02,139743,260,3254,26674,15,3493
2015,18,02,9210,260,3254,31410,15,3493
2015,33,27,49720,260,3254,12747,15,3493
2017,35,27,43920,260,3254,12747,15,3493
2016,16,18,97119,89,3250,12989,15,6398
2016,18,02,79525,284,3256,7295,15,3565
2016,18,02,8240,284,3256,10799,15,3565
2016,18,02,5295,284,3256,13786,15,3565
2016,18,02,4753,284,3256,13788,15,3565
2016,18,02,12856,284,3256,21263,15,3565
2016,18,02,11863,284,3256,31377,15,3565
2013,18,02,36022,292,3256,16477,15,3565
2013,18,02,5146,292,3256,16478,15,3565
2013,18,02,5146,292,3256,16479,15,3565
2013,18,02,5146,292,3256,16480,15,3565
2013,18,02,25730,292,3256,16485,15,3565
2013,18,02,5146,292,3256,16486,15,3565
2013,18,02,5146,292,3256,16487,15,3565
2013,18,02,5146,292,3256,16488,15,3565
2013,18,02,41981,292,3256,19098,15,3565
2013,18,02,14272,292,3256,37983,15,3565
