id,label
239,AV-Tour GmbH
606,Avuba GmbH
8653,awBerlin Produktionsgesellschaft mbH
752,BSC Eintracht Südring 1931 e. V.
260,AWO pro:mensch gGmbH
607,Axel Springer Mediahouse Berlin GmbH
608,Axel Springer SE
8654,axis project GmbH
610,Ayekoo - arbeit und ausbildung e. V.
264,AZBA - Analytisches Zentrum Berlin-Adlershof GmbH
8655,azeti networks AG
612,B GmbH Geschäftsbereich Junge Islam Konferenz
613,B&M Thyssen GmbH
614,B. Braun Melsungen Aktiengesellschaft
8656,b. Media GmbH
8657,b.arts.u berlin arts united gemeinnützige UG
620,B.I.N.S.S. Datennetze u. Gefahrenmeldesysteme GmbH
621,B.M.G. Berliner Milcheinfuhr GmbH
623,B3D World GmbH
784,Babbo UG (haftungsbeschränkt)
785,Babel e. V.
8658,babelforce GmbH
5605,Neue Babylon Berlin GmbH
786,Bach-Chor an der Kaiser-Wilhelm-Gedächtnis-Kirche e. V.
787,Bacher und Demmler GmbH & Co. KG
1373,Bäcker Walf GmbH
1374,Bäckerei Johann Mayer OHG
788,Badminton-Club Eintracht Südring (e. V.) im Berliner Sport-Club Eintracht Südring 1931 e. V.
789,Badminton-Club Eintracht Südring im BSC Eintracht Südring e. V.
790,Badminton-Club Spandau e. V.
791,Badminton-Club Tempelhof e. V.
792,Badminton-Verband Berlin - Brandenburg
633,BAE Batterien GmbH
636,BAHAR e. V.
637,BAHAR e.V.
794,Bahlsen GmbH & Co. KG
796,BalanX gGmbH
795,BalanX e. V.
638,BALL e. V. Betreuung arbeitsloser Leute und Lebenshilfe e. V.
797,Ballhaus Ost e. V.
640,BANDELIN electronic GmbH & Co. KG
802,BankingCheck GmbH
800,Ban-Ying e. V.
804,Banzai e. V
641,BAOBAB-Infoladen Eine Welt e. V.
805,Bar jeder Vernunft Veranstaltungs-Organisations-GmbH Berlin
806,"Bard College Berlin, A Liberal Arts University gGmbH"
808,Barenboim-Said Akademie gGmbH
809,Barfer´s Wellfood GmbH
811,BarteltGLASBerlin GmbH & Co. KG
814,Basket Dragons Marzahn e. V.
815,Basketball Berlin Süd e. V.
816,Basketball Gemeinschaft 2000 Berlin e. V.
817,Basketball-Gemeinschaft Berlin-Zehlendorf e. V.
8659,bau+art Individuelle Möbel Entwicklung und Produktion GmbH
1952,Deutsche Wohnen (DW) GmbH
643,BAUFACHFRAU Berlin e. V.
823,Baugenossenschaft 'Freie Scholle'
824,Baugenossenschaft IDEAL eG
825,Baugenossenschaft Reinickes Hof e. G.
827,Bauhaus-Archiv e. V.
826,Bauhaus-Archiv Gesellschaft mit beschränkter Haftung
1376,Bäumchen e. V.
828,Baumhaus e. V.
829,Baumpatenverein e. V.
819,BauXpert Hoba GmbH
644,BAWI Barnimer Akademie für Wirtschaft und Informatik GmbH
646,"BB.ED Eisenbahndienste GmbH, Niederlassung Berlin"
647,BBB Infrastruktur GmbH & Co. KG
648,BBB Management GmbH Campus Berlin-Buch
650,BBComTec Kommunikationstechnik GmbH
651,BBF Berliner Bierfabrik GmbH
8662,bbg BERLINER BAUGENOSSENSCHAFT e. G.
652,BBI Gesellschaft für Beratung Bildung Innovation mbH
8665,bbi-biotech GmbH
653,BBIZ - Berliner Bildungs- und Integrationszentrum GmbH
654,BBJ Corvus GmbH
658,BBQ Baumann Bildung und Qualifizierung e. K.
661,BBSC e. V. (Berlin-Brandenburger Sportclub)
914,Berlin-Brandenburger Sportverein e. V.
8667,bbw - Bildungswerk der Wirtschaft in Berlin und Brandenburg e. V.
8668,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH
8670,bbw Berufsvorbereitungs- und Ausbildungsgesellschaft mbH
8672,bbw Bildungszentrum Frankfurt (Oder) GmbH
664,BBZ Bildungs- und Beratungszentrum für Beruf und Beschäftigung Berlin gGmbH
665,BC DirectGroup GmbH
667,BCT Berlin City Tour GmbH
670,BDH Spandau
671,BDH Spandau e. V.
1336,Bund Deutscher PfadfinderInnen (BDP) Landesverband Berlin e. V.
8674,be4energy GmbH
674,BEACONinside GmbH
833,Beamten-Wohnungs-Verein zu Berlin e. G.
834,Beamten-Wohnungs-Verein zu Köpenick e. G.
675,BEAPLAS GmbH
676,BEBRA GmbH
831,BeBra Hausverwaltungs GmbH & Co. KG
838,Becker & Beckmann GmbH Karosserie- und Lackier-Servicecenter
839,Beemgee GmbH
840,"Beethovenstraße 14 GmbH Co. KG, Berlin"
678,BEGINE-Treffpunkt und Kultur für Frauen e. V.
841,Behandlungszentrum für Folteropfer e. V.
843,Behinderten Sport-Freunde Frohnau e. V.
848,Behinderten-Sportverein Steglitz e. V.
857,"Behindertenverein Köpenick e. V., c/o Klaus-Dieter Rühling"
844,Behinderten Sportverein Zehlendorf e. V.
845,Behinderten Sportverein Zehlendorf e. V. (BSZ)
846,Behinderten- und Rehabilitations-Sportverband Berlin e. V.
854,Behindertensportverein Nordost e. V.
852,Behindertensport-Verein Tempelhof-Schöneberg e. V.
849,Behinderten-Sportverein Tiergarten e. V.
850,Behinderten-Sportverein Wedding-Reinickendorf e. V.
860,Behindertenvereinigung Prenzlauer Berg e. V.
862,Beiersdorf Manufacturing Berlin GmbH
832,BeKila e.V.
863,Beko Käuferportal GmbH
864,Belegmeister GmbH
681,BEMA Pharma GmbH
682,BENKADI e.V. Kultur Raum Afrika
866,Benus IT-Service AG
683,BEO MedConsulting Berlin GmbH
684,BEQUIT GmbH
868,Beraberce e. V.
