jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2010,23,02,4721,35,6454,4426,39,1472
2010,23,02,6508,35,6454,4702,39,1472
2010,23,02,11371,35,6454,5397,39,1472
2013,20,20,48980,372,6456,7395,39,521
2013,20,20,23125,372,6456,27779,39,521
2014,20,20,31200,359,6456,618,39,521
2014,20,20,23250,359,6456,27778,39,521
2014,20,20,91480,359,6456,28342,39,521
2016,20,20,22845,359,6456,27770,39,521
2010,23,20,21965,370,6455,33023,00,6103
2010,23,20,20700,370,6455,33757,00,6103
2010,23,20,48964,370,6455,7395,00,6103
2015,20,20,23613,359,6456,27781,39,521
2009,23,20,22216,372,6456,33023,39,521
2009,23,20,20700,372,6456,33757,39,521
2009,23,20,48964,372,6456,7395,39,521
2011,23,20,21965,372,6456,33023,39,521
2011,23,20,48964,372,6456,2063,39,521
2011,23,20,20700,372,6456,9821,39,521
2009,30,20,80000,372,6456,32775,39,521
2015,20,20,60000,359,6456,24361,39,521
2014,20,20,60000,359,6456,24361,39,521
2012,20,20,48980,372,6456,7395,39,521
2012,20,20,20700,372,6456,9821,39,521
2012,20,20,22965,372,6456,27780,39,521
2015,20,20,31200,359,6456,620,39,521
2015,20,20,98500,359,6456,28360,39,521
2016,20,20,31824,359,6456,621,39,521
2016,20,20,120470,359,6456,28360,39,521
2012,20,20,86641,348,6457,6170,39,382
2013,20,20,86641,348,6457,6132,39,382
2014,20,20,86641,348,6457,6131,39,382
2015,20,20,96508,348,6457,6131,39,382
2016,20,20,96508,348,6457,6131,39,382
2009,23,20,87686,348,6457,6172,39,382
2010,23,20,87686,348,6457,6171,39,382
2011,23,20,87686,348,6457,6158,39,382
2009,02,20,35000,49,6459,27762,39,1500
2010,02,20,67031,49,6459,28362,39,1500
2011,02,20,5000,49,6459,2051,39,1500
2011,02,20,67031,49,6459,28362,39,1500
2012,02,20,6000,49,6459,18470,39,1500
2012,02,20,67031,49,6459,28362,39,1500
2013,02,20,7000,49,6459,18483,39,1500
2013,02,20,67031,49,6459,28362,39,1500
2014,02,20,5000,49,6459,18496,39,1500
2014,02,20,33515,49,6459,28362,39,1500
2015,02,20,582,49,6459,27422,39,1500
2016,02,14,4290,49,6459,5914,39,1500
2016,02,20,6977,49,6459,27422,39,1500
2016,02,20,2920,49,6459,30895,39,1500
2009,03,10,8000,49,6459,13780,39,1500
2010,03,10,8000,49,6459,13780,39,1500
2011,03,10,8000,49,6459,13808,39,1500
2012,03,10,8000,49,6459,13808,39,09
2012,03,13,210,49,6459,30606,39,1500
2013,03,10,8000,49,6459,13808,39,1500
2014,03,10,8000,49,6459,13808,39,1500
2015,03,10,8000,49,6459,13808,39,1500
2016,03,10,8000,49,6459,13808,39,1500
2009,04,20,18563,49,6459,22690,39,1500
2010,04,20,20000,49,6459,22690,39,1500
2010,04,23,3000,49,6459,28282,39,1500
2011,04,20,20000,49,6459,22690,39,1500
2012,04,23,2000,49,6459,26718,39,1500
2014,04,20,270,49,6459,3181,39,1500
2009,11,28,4000,49,6459,31737,39,1500
2009,11,28,30000,49,6459,31738,39,1500
2011,11,10,4000,49,6459,31736,39,1500
2012,11,10,4000,49,6459,31736,39,1500
2013,11,10,4000,49,6459,13934,39,1500
2014,11,10,4000,49,6459,13934,39,1500
2015,11,10,4000,49,6459,13934,39,1500
2016,11,10,4000,49,6459,33242,39,1500
2012,16,02,6385,49,6459,7933,39,1500
2012,16,02,21676,49,6459,7977,39,1500
2012,16,02,21676,49,6459,8024,39,1500
2012,16,02,14226,49,6459,8035,39,1500
2012,16,02,6385,49,6459,8062,39,1500
2012,16,02,1455,49,6459,8093,39,1500
2012,16,02,12771,49,6459,8094,39,1500
2012,16,02,6385,49,6459,8116,39,1500
2012,16,02,12771,49,6459,8117,39,1500
2012,16,02,6305,49,6459,33761,39,1500
2012,16,02,6305,49,6459,33831,39,1500
2012,16,02,8141,49,6459,33842,39,1500
2012,16,02,6305,49,6459,33844,39,1500
2012,16,02,1576,49,6459,33876,39,1500
2012,16,10,71000,49,6459,13966,39,1500
2012,16,10,65399,49,6459,13965,39,1500
2012,16,10,71000,49,6459,13967,39,1500
2013,16,10,38791,49,6459,13968,39,1500
2013,16,10,38791,49,6459,13970,39,1500
2013,16,10,38791,49,6459,13971,39,1500
2013,16,02,19156,49,6459,7933,39,1500
2013,16,02,59563,49,6459,7977,39,1500
2013,16,02,63835,49,6459,8024,39,1500
2013,16,02,42969,49,6459,8035,39,1500
2013,16,02,19156,49,6459,8062,39,1500
2013,16,02,4656,49,6459,8093,39,1500
2013,16,02,38313,49,6459,8094,39,1500
2013,16,02,19156,49,6459,8116,39,1500
2013,16,02,37249,49,6459,8117,39,1500
2013,16,02,10292,49,6459,14530,39,1500
2013,16,02,5146,49,6459,14581,39,1500
2013,16,02,10292,49,6459,14597,39,1500
2013,16,02,1715,49,6459,14618,39,1500
2013,16,02,18390,49,6459,33761,39,1500
2013,16,02,22427,49,6459,33842,39,1500
2013,16,02,15238,49,6459,33844,39,1500
2013,16,02,12085,49,6459,33876,39,1500
2014,16,02,3062,49,6459,7933,39,1500
2014,16,02,10992,49,6459,7977,39,1500
2014,16,02,18586,49,6459,8024,39,1500
2014,16,02,17093,49,6459,8035,39,1500
2014,16,02,5871,49,6459,8062,39,1500
2014,16,02,3113,49,6459,8093,39,1500
2014,16,02,11879,49,6459,8094,39,1500
2014,16,02,3631,49,6459,8116,39,1500
2014,16,02,15296,49,6459,8117,39,1500
2014,16,02,4403,49,6459,11905,39,1500
2014,16,02,22735,49,6459,14530,39,1500
2014,16,02,428,49,6459,14618,39,1500
2014,16,02,515,49,6459,33761,39,1500
2014,16,02,516,49,6459,33831,39,1500
2014,16,02,648,49,6459,33842,39,1500
2014,16,02,411,49,6459,33844,39,1500
2014,16,10,36500,49,6459,13833,39,1500
2014,16,10,36500,49,6459,13832,39,1500
2014,16,10,36500,49,6459,13834,39,1500
2015,16,02,4475,49,6459,11905,39,1500
2015,16,10,73073,49,6459,13919,39,1500
2015,16,10,62885,49,6459,13920,39,1500
2015,16,10,47387,49,6459,13922,39,1500
2015,17,04,830,49,6459,24518,39,1500
2012,20,20,16500,49,6459,28338,39,1500
2013,20,20,16000,49,6459,28339,39,1500
2014,20,20,10000,49,6459,27576,39,1500
2014,20,20,30000,49,6459,28346,39,1500
2009,23,02,1309,49,6459,784,39,1500
2009,23,02,2532,49,6459,896,39,1500
2009,23,02,4158,49,6459,1597,39,1500
2009,23,02,4197,49,6459,4357,39,1500
2009,23,02,6305,49,6459,4469,39,1500
2009,23,02,4197,49,6459,4476,39,1500
2009,23,02,4721,49,6459,4564,39,1500
2009,23,02,6820,49,6459,4574,39,1500
2009,23,02,13897,49,6459,4818,39,1500
2009,23,02,9505,49,6459,4846,39,1500
2009,23,02,8918,49,6459,4847,39,1500
2009,23,02,4721,49,6459,4848,39,1500
2009,23,02,6295,49,6459,4849,39,1500
2009,23,02,6305,49,6459,4854,39,1500
2009,23,02,6305,49,6459,4968,39,1500
2009,23,02,2036,49,6459,5251,39,1500
2009,23,02,2101,49,6459,5252,39,1500
2009,23,02,3152,49,6459,5292,39,1500
2009,23,02,2101,49,6459,5331,39,1500
2009,23,02,1050,49,6459,5448,39,1500
2009,23,02,4729,49,6459,5459,39,1500
2009,23,02,4258,49,6459,5460,39,1500
2009,23,02,9967,49,6459,5461,39,1500
2009,23,02,2623,49,6459,5462,39,1500
2009,23,02,6302,49,6459,13920,39,1500
2009,23,02,6301,49,6459,13931,39,1500
2009,23,02,3678,49,6459,16132,39,1500
2009,23,02,2623,49,6459,16168,39,1500
2009,23,02,2098,49,6459,18774,39,1500
2009,23,02,4203,49,6459,18775,39,1500
2009,23,02,5500,49,6459,19069,39,1500
2009,23,02,5500,49,6459,19072,39,1500
2009,23,02,5246,49,6459,21669,39,1500
2009,23,02,524,49,6459,21674,39,1500
2009,23,02,5779,49,6459,21676,39,1500
2009,23,02,12608,49,6459,22679,39,1500
2009,23,02,5246,49,6459,24991,39,1500
2009,23,02,2623,49,6459,27948,39,1500
2009,23,02,3678,49,6459,27949,39,1500
2009,23,02,6303,49,6459,32045,39,1500
2009,23,20,26000,49,6459,22691,39,1500
2009,23,20,13000,49,6459,22692,39,1500
2009,23,20,2000,49,6459,22714,39,1500
2010,23,20,26009,49,6459,22691,39,1500
2010,23,20,13000,49,6459,22692,39,1500
2010,23,20,17000,49,6459,22714,39,1500
2010,23,02,179,49,6459,784,39,1500
2010,23,02,12232,49,6459,1549,39,1500
2010,23,02,1105,49,6459,4355,39,1500
2010,23,02,3147,49,6459,4574,39,1500
2010,23,02,22668,49,6459,4818,39,1500
2010,23,02,1472,49,6459,4846,39,1500
2010,23,02,1573,49,6459,4847,39,1500
2010,23,02,5600,49,6459,5251,39,1500
2010,23,02,2101,49,6459,5252,39,1500
2010,23,02,6305,49,6459,5290,39,1500
2010,23,02,3152,49,6459,5292,39,1500
2010,23,02,4203,49,6459,5331,39,1500
2010,23,02,5779,49,6459,5448,39,1500
2010,23,02,1576,49,6459,5459,39,1500
2010,23,02,1071,49,6459,5460,39,1500
2010,23,02,2622,49,6459,5461,39,1500
2010,23,02,3672,49,6459,5462,39,1500
2010,23,02,6305,49,6459,5464,39,1500
2010,23,02,6305,49,6459,5520,39,1500
2010,23,02,1576,49,6459,13920,39,1500
2010,23,02,2347,49,6459,13931,39,1500
2010,23,02,2557,49,6459,16132,39,1500
2010,23,02,2101,49,6459,18775,39,1500
2010,23,02,6500,49,6459,19069,39,1500
2010,23,02,7000,49,6459,19072,39,1500
2010,23,02,7960,49,6459,20585,39,1500
2010,23,02,2343,49,6459,21669,39,1500
2010,23,02,525,49,6459,21676,39,1500
2010,23,02,101,49,6459,22679,39,1500
2010,23,02,2101,49,6459,33761,39,1500
2010,23,02,5254,49,6459,33831,39,1500
2010,23,02,2035,49,6459,33842,39,1500
2010,23,02,3152,49,6459,33876,39,1500
2010,23,02,2098,49,6459,24991,39,1500
2010,23,02,2627,49,6459,27949,39,1500
2010,23,02,1050,49,6459,32045,39,1500
2011,23,02,24219,49,6459,1549,39,1500
2011,23,02,3192,49,6459,1943,39,1500
2011,23,02,3813,49,6459,4355,39,1500
2011,23,02,6165,49,6459,4818,39,1500
2011,23,02,7225,49,6459,15075,39,1500
2011,23,02,2660,49,6459,16725,39,1500
2011,23,02,5419,49,6459,20298,39,1500
2011,23,02,3192,49,6459,22080,39,1500
2011,23,02,3500,49,6459,22693,39,1500
2011,23,02,7356,49,6459,33761,39,1500
2011,23,02,6830,49,6459,33831,39,1500
2011,23,02,9498,49,6459,33842,39,1500
2011,23,02,7356,49,6459,33844,39,1500
2011,23,02,6830,49,6459,33876,39,1500
2011,23,02,2128,49,6459,24447,39,1500
2011,23,02,5500,49,6459,27947,39,1500
2011,23,02,4257,49,6459,30052,39,1500
2011,23,02,1064,49,6459,31225,39,1500
2011,23,20,55999,49,6459,8479,39,1500
2009,29,10,37164,49,6459,13923,39,1500
2009,29,10,108536,49,6459,13924,39,1500
2009,29,10,37237,49,6459,13932,39,1500
2009,29,10,37193,49,6459,14032,39,1500
2010,29,10,53250,49,6459,13966,39,1500
2010,29,10,53250,49,6459,13965,39,1500
2010,29,10,53250,49,6459,13967,39,1500
2011,29,10,35500,49,6459,13966,39,1500
2011,29,10,31813,49,6459,13965,39,1500
2011,29,10,35500,49,6459,13967,39,1500
2013,04,20,200,49,6459,3181,39,1500
2013,04,23,600,49,6459,26718,39,1500
2010,11,10,2947,49,6458,13931,00,6103
2010,11,10,4000,49,6458,13933,00,6103
2013,03,20,69000,23,6460,14148,39,1221
2014,03,20,98949,23,6460,14149,39,1221
2015,03,11,53365,283,6460,27943,39,1221
2015,03,20,99000,283,6460,14149,39,1221
2014,16,02,20192,23,6460,7972,39,1221
2014,16,02,11155,23,6460,8082,39,1221
2014,16,02,9977,23,6460,14155,39,1221
2014,16,02,6682,23,6460,18987,39,1221
2010,03,20,8065,23,6460,14152,39,1221
2011,03,20,59370,23,6460,14149,39,1221
2016,03,11,26600,283,6460,27944,39,1221
2016,03,13,18000,283,6460,21072,39,1221
2016,03,20,120000,283,6460,14149,39,1221
2009,23,02,25221,23,6460,4419,39,1221
2009,23,02,5779,23,6460,4554,39,1221
2009,23,02,5329,23,6460,4908,39,1221
2009,23,02,23966,23,6460,4995,39,1221
2009,23,02,5641,23,6460,5326,39,1221
2009,23,02,5329,23,6460,5485,39,1221
2009,23,02,57111,23,6460,23776,39,1221
2009,23,02,47945,23,6460,27782,39,1221
2010,23,02,7621,23,6460,1506,39,1221
2010,23,02,23119,23,6460,4419,39,1221
2010,23,02,6304,23,6460,4554,39,1221
2010,23,02,1225,23,6460,4555,39,1221
2010,23,02,12230,23,6460,4995,39,1221
2010,23,02,5128,23,6460,5326,39,1221
2010,23,02,3806,23,6460,5485,39,1221
2010,23,02,3623,23,6460,33871,39,1221
2010,23,02,49502,23,6460,23776,39,1221
2012,16,02,15811,23,6460,7972,39,1221
2012,16,02,6098,23,6460,8082,39,1221
2012,16,02,2101,23,6460,4419,39,1221
2012,16,02,4348,23,6460,33871,39,1221
2012,16,02,2682,23,6460,27782,39,1221
2013,16,02,9048,23,6460,1380,39,1221
2013,16,02,18509,23,6460,1506,39,1221
2013,16,02,50595,23,6460,7972,39,1221
2013,16,02,21006,23,6460,8082,39,1221
2013,16,02,3999,23,6460,31977,39,1221
2013,16,02,3999,23,6460,31988,39,1221
2010,23,02,37609,23,6461,27782,00,6103
2011,23,02,8972,23,6460,1380,39,1221
2011,23,02,72937,23,6460,1469,39,1221
2011,23,02,4355,23,6460,1506,39,1221
2011,23,02,525,23,6460,4554,39,1221
2011,23,02,611,23,6460,4555,39,1221
2011,23,02,9421,23,6460,33871,39,1221
2011,23,02,14631,23,5991,27782,15,1221
2012,03,20,59400,23,6460,14149,39,1221
2016,05,11,16250,159,6462,15307,39,1031
2016,05,20,1500,159,6462,24341,39,1031
2013,11,17,1500,213,5809,29181,39,1328
2014,11,17,1800,213,5809,34021,39,1328
2015,11,17,800,213,5809,34010,39,1328
2016,11,17,600,213,5809,19967,39,1328
2014,16,02,2990,213,5809,12608,39,1328
2014,16,02,27552,213,5809,14514,39,1328
2014,16,02,2203,213,5809,19711,39,1328
2014,16,02,4406,213,5809,19712,39,1328
2014,16,02,7768,213,5809,19713,39,1328
2016,28,28,2280,62,6058,8484,15,5927
2016,28,28,20000,62,6058,9889,15,5927
2016,28,28,20000,62,6058,10973,15,5927
2013,28,28,20000,217,6465,11451,31,4185
2014,28,28,20000,210,6465,11452,31,4185
2016,28,28,20000,210,6465,9935,31,4185
2016,28,28,20000,210,6465,21487,31,4185
2013,28,28,43300,143,8670,17695,15,3753
2015,28,28,2250,230,8670,8484,15,3753
2012,17,14,25000,64,6466,28440,15,5325
2010,22,21,2638,328,6467,19542,00,6103
2013,22,21,5416,328,6467,19542,39,952
2014,22,21,6152,328,6467,19542,39,952
2015,22,21,7118,328,6467,19542,39,952
2009,08,04,2000,332,6469,2254,39,460
2014,22,21,446,334,6470,19542,39,428
2015,22,21,504,204,6471,19542,39,1777
2016,22,21,648,204,6471,19542,39,1777
2014,22,21,1054,336,6472,19542,39,311
2016,22,21,1187,336,6472,19542,39,311
2010,22,21,2034,336,6473,19542,00,6103
2011,22,21,2669,336,6473,19542,00,6103
2012,22,21,2387,336,6473,19542,00,6103
2013,22,21,1256,336,6473,19542,00,6103
2015,22,21,2077,336,6472,19542,39,311
2009,08,14,700,329,6474,7907,39,1676
2009,08,14,5952,329,6474,17887,39,1676
2010,08,14,17000,329,6474,17887,39,1676
2013,08,14,10000,329,6474,17887,39,1676
2014,08,14,10000,329,6474,17887,39,1676
2015,08,14,10000,329,6474,17887,39,1676
2016,08,14,30000,329,6474,17887,39,1676
2014,16,02,6638,329,6474,33094,39,1676
2015,16,02,3319,329,6474,33094,39,1676
2011,08,14,17000,329,6474,17887,39,1676
2012,08,14,17000,329,6474,17887,39,1676
2014,22,21,1551,334,6475,19542,39,501
2016,22,21,1385,334,6475,19542,39,501
2010,22,21,1673,334,6476,19542,00,6103
2011,22,21,1669,334,6476,19542,00,6103
2012,22,21,1634,334,6476,19542,00,6103
2013,22,21,1583,334,6475,19542,39,501
2015,22,21,1386,334,6475,19542,39,501
2011,23,20,24960,336,6477,2645,39,2263
2009,23,20,82000,339,6477,7364,39,2263
2010,23,20,10337,336,6477,2645,39,2263
2010,23,20,82000,336,6477,7364,39,2263
2011,23,20,82000,339,6477,33131,39,2263
2010,22,21,2439,330,6478,19542,00,6103
2011,22,21,2192,330,6478,19542,00,6103
2012,22,21,2192,330,6478,19542,00,6103
2013,22,21,2126,331,6478,19542,00,6103
2014,22,21,361,330,6479,19542,39,418
2015,22,21,372,330,6479,19542,39,418
2016,22,21,406,330,6479,19542,39,418
2010,22,21,1206,334,6480,19542,00,6103
2011,22,21,1048,334,6480,19542,00,6103
2012,22,21,1048,334,6480,19542,00,6103
2013,22,21,498,334,6480,19542,00,6103
2016,22,21,85600,334,6480,10210,39,68
2016,22,21,970,334,6480,19542,39,68
2016,22,21,800,334,6480,21076,39,68
2016,22,21,42800,335,6480,10210,39,68
2013,16,02,3999,329,6468,2539,39,2255
2010,22,21,1339,333,6481,19543,00,6103
2011,22,21,1463,333,6481,19542,00,6103
2012,22,21,1463,333,6481,19542,00,6103
2013,22,21,1513,333,6481,19542,00,6103
2015,22,21,3055,333,6481,19542,39,2048
2016,22,21,1879,333,6481,19542,39,2048
2015,27,05,34416,370,6482,16235,14,2253
2016,17,14,990000,109,6484,5866,12,78
2016,17,14,1563230,139,6484,18655,12,78
2016,17,14,50900,139,6484,29283,12,78
2013,27,25,10374,139,6484,29971,12,78
2009,10,11,2000,139,6483,29179,39,367
2012,20,20,67190,139,6483,14186,39,367
2013,20,20,67190,139,6483,14216,39,367
2014,20,20,67190,139,6483,14186,39,367
2015,20,20,67190,139,6483,14186,39,367
2016,20,20,69340,139,6483,14187,39,367
2009,23,20,68001,139,6483,14189,39,367
2010,23,20,68001,139,6483,14188,39,367
2011,23,20,68001,139,6483,14185,39,367
2012,17,14,1560419,139,6484,18655,12,78
2012,17,14,50000,139,6484,29283,12,78
2013,17,14,1576066,139,6484,18655,12,78
2013,17,14,50000,139,6484,29283,12,78
2014,17,14,56000,139,6484,5867,12,78
2014,17,14,1686622,139,6484,18655,12,78
2014,17,14,50000,139,6484,29283,12,78
2015,17,14,1533230,139,6484,18655,12,78
2015,17,14,50000,139,6484,29283,12,78
2009,18,14,1085263,139,6484,18655,12,78
2009,18,14,49000,139,6484,29283,12,78
2010,18,14,1330585,139,6484,18655,12,78
2010,18,14,50000,139,6484,29283,12,78
2011,18,14,1226020,139,6484,18655,12,78
2011,18,14,50000,139,6484,29283,12,78
2012,20,20,29909,139,6484,3436,12,78
2013,20,20,38973,139,6484,3436,12,78
2014,20,20,61092,139,6484,16730,12,78
2009,23,20,20186,139,6484,8160,12,78
2010,23,20,34639,139,6484,8160,12,78
2011,23,20,36537,139,6484,3436,12,78
2011,26,25,131355,139,6484,33219,00,6103
2011,26,25,260744,139,6484,29972,00,6103
2011,26,25,238664,139,6484,29975,00,6103
2011,26,03,3889,139,6484,21514,00,6103
2012,27,25,252717,139,6484,29971,12,78
2012,27,25,231229,139,6484,29975,12,78
2015,30,20,300000,139,6484,21985,12,78
2016,30,20,1100000,109,6484,21986,12,78
2015,20,20,61092,139,6484,16730,12,78
2009,11,20,9267,221,6485,14230,39,1222
2010,11,20,4000,221,6485,4280,39,1222
2010,11,20,9110,221,6485,14231,39,1222
2011,11,20,8931,221,6485,14231,39,1222
2012,11,20,8917,221,6485,14231,39,1222
2013,11,20,8918,221,6485,14231,39,1222
2016,28,28,12000,139,8671,11456,15,5755
2013,28,28,3400,12,8312,20857,15,4974
2013,28,28,3375,12,8312,23243,15,4974
2015,20,11,9000,49,6486,27285,39,2471
2016,20,11,18697,49,6486,27286,39,2471
2016,28,28,3240,343,8672,8484,15,5072
2015,28,28,2100,167,6487,8484,15,3815
2010,29,28,18450,167,6487,9922,00,6103
2015,28,28,6000,10,6059,24362,15,5055
2015,22,21,25000,138,6488,27983,39,2602
2009,23,02,7585,77,6489,7074,39,2073
2016,16,02,2400,247,6060,20667,15,3213
2009,23,20,55630,54,6490,6003,15,3245
2009,23,20,85437,54,6490,25172,15,3245
2010,23,20,160000,54,6490,22039,15,3245
2015,20,20,437808,54,6490,701,15,3245
2015,20,20,262500,54,6490,17734,15,3245
2012,20,20,112500,54,6490,701,15,3245
2013,20,20,102190,54,6490,701,15,3245
2013,20,20,39188,54,6490,17734,15,3245
2014,20,20,360308,54,6490,701,15,3245
2014,20,20,262500,54,6490,17734,15,3245
2011,23,20,165000,54,6490,22040,15,3245
2009,29,28,18450,287,8673,31715,00,6103
2010,29,28,244347,287,8673,33656,00,6103
2012,16,02,2019,23,6796,1552,36,4097
2012,16,02,8703,23,6796,7997,36,4097
2012,16,02,102,23,6796,5641,36,4097
2012,16,02,804,23,6796,33893,36,4097
2011,23,02,12131,53,6796,1551,36,4097
2011,23,02,18882,53,6796,1552,36,4097
2011,23,02,2660,53,6796,5096,36,4097
2011,23,02,4199,53,6796,5143,36,4097
2011,23,02,5308,53,6796,17302,36,4097
2011,23,02,6511,53,6796,33893,36,4097
2016,16,02,2709,53,6062,25241,31,4207
2013,16,02,38062,23,6061,25257,15,828
2015,16,02,30231,53,6062,25241,31,4207
2015,16,02,14217,53,6062,25603,31,4207
2013,17,00,4200,95,6063,6617,15,3585
2012,16,02,782354,95,6063,19023,15,3585
2012,16,02,598861,95,6063,22948,15,3585
2012,16,02,99724,95,6063,26182,15,3585
2012,16,02,3750000,95,6063,29962,15,3585
2013,16,02,797418,95,6063,19023,15,3585
2013,16,02,88673,95,6063,19121,15,3585
2013,16,02,730291,95,6063,22948,15,3585
2013,16,02,3616083,95,6063,29962,15,3585
2014,16,02,819699,95,6063,19023,15,3585
2014,16,02,858133,95,6063,22948,15,3585
2014,16,02,945228,95,6063,29962,15,3585
2015,16,02,57783,95,6063,29962,15,3585
2009,23,02,100,95,6063,1651,15,3585
2009,23,02,4994,95,6063,1652,15,3585
2009,23,02,1862068,95,6063,3161,15,3585
2009,23,02,591000,95,6063,22949,15,3585
2010,23,02,633458,139,6063,216,15,3585
2010,23,02,947533,139,6063,3161,15,3585
2010,23,02,36870,139,6063,6409,15,3585
2010,23,02,280000,139,6063,3553,15,3585
2010,23,02,145300,139,6063,17818,15,3585
2010,23,02,122254,139,6063,22926,15,3585
2010,23,02,590409,139,6063,22949,15,3585
2011,23,13,46770,139,6063,217,00,6103
2011,23,13,57418,139,6063,3161,00,6103
2011,23,13,32537,139,6063,6409,00,6103
2011,23,13,38564,139,6063,6635,00,6103
2011,23,13,13301,139,6063,3553,00,6103
2011,23,13,50140,139,6063,12710,00,6103
2011,23,13,7156,139,6063,17818,00,6103
2011,23,13,41825,139,6063,22949,00,6103
2012,20,11,1365650,135,6064,29456,00,6103
2013,22,21,186,248,6491,19542,39,1014
2010,22,21,1571,238,6492,19542,00,6103
2011,22,21,1496,238,6492,19542,00,6103
2012,22,21,1496,238,6492,19542,00,6103
2013,22,21,756,238,6004,19542,39,1087
2015,22,21,1260,238,6004,19542,39,1087
2016,06,14,5640,275,6493,11634,39,3097
2016,06,14,179889,275,6493,22459,39,3097
2016,06,14,95100,275,6493,28053,39,3097
2016,06,14,8368,275,6493,30890,39,3097
2014,03,14,15000,237,6494,27929,39,1086
2014,03,23,15000,237,6494,165,39,1086
2015,03,14,15000,237,6494,27929,39,1086
2015,03,23,555,237,6494,166,39,1086
2015,03,23,15000,237,6494,7826,39,1086
2016,03,14,23680,237,6494,27929,39,1086
2016,03,23,13500,237,6494,7830,39,1086
2012,16,02,2299,237,6494,17814,39,1086
2012,16,02,1249,237,6494,24370,39,1086
2012,16,02,5904,237,6494,24371,39,1086
2012,16,02,18412,237,6494,33962,39,1086
2013,16,02,7360,237,6494,24370,39,1086
2013,16,02,21080,237,6494,24371,39,1086
2013,16,02,20976,237,6494,33962,39,1086
2014,16,02,453,251,6494,24370,39,1086
2014,16,02,1240,251,6494,24371,39,1086
2009,23,02,152,250,6494,14210,39,1086
2009,23,02,351,250,6494,14212,39,1086
2009,23,02,7809,250,6494,17828,39,1086
2009,23,02,1160,250,6494,22097,39,1086
2009,23,02,183,250,6494,33934,39,1086
2009,23,02,430,250,6494,28016,39,1086
2009,23,02,300,250,6494,28017,39,1086
2010,23,02,103,250,6494,14212,39,1086
2010,23,02,3468,250,6494,17828,39,1086
2010,23,02,300,250,6494,22097,39,1086
2010,23,02,189,250,6494,28016,39,1086
2011,23,02,36824,237,6494,17814,39,1086
2009,06,14,87423,278,6495,18695,39,1196
2009,06,14,130075,278,6495,18699,39,1196
2010,06,14,87425,278,6495,18695,39,1196
2010,06,14,130075,278,6495,18699,39,1196
2011,06,14,87425,278,6495,1678,39,1196
2011,06,14,130075,278,6495,18092,39,1196
