id,label
8960,Deutsch für den Beruf und Basisqualifizierung
28192,Sprachförderung mit Basisqualifizierung
17097,Integrationsmaßnahme - Basisqualifizierung für den Pflegebereich
17157,Integrationsmaßnahme - Englisch für Büro und Verwaltung
33448,jugendl. Migranten - Nachträglicher Erwerb des Mittleren Schulabschlusses
17088,Integrationsmaßnahme - Alphabetisierungskurs für funktionale Analphabeten
17105,Integrationsmaßnahme - Berufliche Sprachförderung für den Altenpflegebereich für Migranten mit Basisqualifizierung
33447,jugendl. Migranten - Mittlerer Schulabschluss mit Unterstützung bei der Ausbildungsplatzsuche
5867,Bauliche Maßnahme - Schaffung von Plätzen- Kitaausbauprogramm
33490,kulturelle Förderung
30545,Untersuchungen zur Eignung von Ultraschall-Zerstäubung und Infrarot-Trocknung für das Trocknen von in Lösung befindlichen Mikroorganismen
10426,Entwicklung einer neuen Software zum Analysieren
2816,"Aufklärungsprojekt, Multiplikator_innenfortbildung teach out"
1045,"ABqueer - Aufklärungsprojekt, Multiplikator/innenfortbildung teach out"
1046,ABqueer e. V.
1047,ABqueer e.V.
1044,ABqueer
2814,"Aufklärung-, Bildungs- und Beratungsarbeit zu LSBT-Lebensweisen"
33824,ÖBS für Ältere - Lebenshilfe im Alter
778,ABM Vollzeit (Zielgruppen) - Computerservice
967,ABM Vollzeit (Zielgruppen) - Soziale Hilfsdienste
4775,BZM ÖBS Land - Lebenshilfe im Alter
23763,PEB - Mit Teilzeit zum Erfolg
31216,Vom Ausbilder zum Mentor
32323,Zukunft im Gastgewerbe
10329,Entwicklung einer Energiefassade als Vorhangelement zum Kühlen
20960,Machbarkeitsstudie zu Induzierung gewünschter Entwicklungsrhythmen und Inhaltsstoffe bei Gemüse- und Arzneipflanzen durch Beleuchtung
18379,Keramisierung von Zylinderbohrungen (Schaltschieber) im hydraulischen Steuersystem von verschlissenen Automatikgetrieben
9678,EGZ Eingliederungszuschuss für Ältere §88 - Projektberaterin/Projektentwicklerin
15237,Gestaltung eines agilen Projektmanagements
23936,Performance-Steuerung 94
23937,Performance-Steuerung 95
28540,Strategische Weiterentwicklung der Kommunikationsinstrumente
11430,Erweiterung der aktuellen Schnittstellenlösung der Absolventa
19270,Konzept zur Einführung eines E-Mail-Marketings
15236,Gestaltung eines Kontaktmanagement Systems
16559,"Implementierung eines Template-Systems für Stellenanzeigen, welches die Abwicklung des Kernproduktes Stellenanzeige entscheidend vereinfacht"
28541,Strategische Weiterentwicklung des Suchmaschinenmarketings
29014,Technologische Überarbeitung / Optimierung der innerbetrieblichen Ablaufprozesse
29013,Technologische Weiterentwicklung des Modularen Aufbaus der Absolventa Plattform + Markteinführung der White-Label Lösung
19281,Konzeption einer 'Mobile Application' und Prototypenentwicklung
19308,Konzeption und Umsetzung der technischen Implementierung einer
12858,Fachkraft für Sicherheitsdienstleistungen (ABT-Kurs SFK-12.1)
12864,Fachkraft für Sicherheitsdienstleistungen (IMA 3/12)
12865,Fachkraft für Sicherheitsdienstleistungen (IMA 4/12)
24105,Pflege- und Betreuungsassistent/in (IMA 2/12)
24101,Pflege- und Betreuungsassistent/-in (IMA 5/12)
31997,Wirtschaftsassisten/in im internationalen Geschäftsverkehr
31999,Wirtschaftsassistent/-in im internationalen Geschäftsverkehr (IWB 1/12)
12862,Fachkraft für Sicherheitsdienstleistungen (IMA 01/13)
12863,Fachkraft für Sicherheitsdienstleistungen (IMA 2/13)
12866,Fachkraft für Sicherheitsdienstleistungen (IMA 4/13)
24102,Pflege- und Betreuungsassistent/in (ABT-Kurs AKP-13.1)
31998,Wirtschaftsassisten/in im internationalen Geschäftsverkehr (ABT-Kurs IWA-13.1)
25541,Qualifizierung vor Beschäftigung - Fachkraft für Sicherheitsdienstleistungen (ABT-Kurs SFK-14.2)
25545,Qualifizierung vor Beschäftigung - Fachkraft für Sicherheitsdienstleistungen (IMA 3/14)
25724,Qualifizierung vor Beschäftigung - Pflege- und Betreuungsassistent/-in (ABT-Kurs AKP-14.2)
