id,label
480,Allgemeiner Turnverein zu Berlin1861 e. V.
481,Allgemeiner deutscher Fahrrad-Club
482,Alliierten Museum
483,Alliierten Museum e. V.
484,Allmende e. V.
485,"Alpha Nova - weibliche Visionen in Kultur, Politik und Kunst e. V."
486,Alpin Schneebeseitigungs GmbH
487,AlpinClub Berlin
488,AlpinClub Berlin e. V.
489,"Alpinclub Berlin, Sektion des Deutschen Alpenvereins e. V."
490,Alpintec GmbH
491,Altagram GmbH
492,Alte Dorfschule Rudow e.V.
493,Alte Fabrik Huttenstraße 41 - 44 GmbH & Co. KG
494,Alte Feuerwache e. V.
495,Alte Möbelfabrik
496,Alte Möbelfabrik (e. V.)
497,Alte Möbelfabrik e. V.
498,Altelierhaus Dahlem gGmbH Kunsthaus Dahlem
499,Altenzentrum 'Erfülltes Leben' gGmbH
500,"Altenzentrum 'Erfülltes Leben' gGmbH, Haus Abendsonne"
501,Alternative Freizeit 83 e. V.
502,Alternativer Hilfsdienst e. V.
503,Altherrenverband der Akademischen Tunrverbindung Arminia-Cheruscia Berlin e. V.
504,AltusInsight GmbH
505,Alu-Pack-Star GmbH
506,Alupress Berlin GmbH
507,Alzheimer Angehörigen Initiative e. V.
508,Alzheimer Angehörigen Initiative gGmbH
509,Alzheimer Angehörigen Initiative gGmbH Lichtenberg Reinickendorfer Straße 61 13347 Berlin
510,Alzheimer Angehörigen Initiative gGmbH Spandau
511,Alzheimer Angehörigen Initiative gGmbH Wedding I+II
512,Alzheimer Angehörigen-Initiative gemeinnützige GmbH
513,Alzheimer Gesellschaft Berlin e. V.
514,Amadeo Antonio Stiftung
515,Amadeu-Antonio-Stiftung
516,Amaro Drom e. V.
517,Amaro Drom e.V.
518,Amaro Foro - transkulturelle Jugendselbstorganisation von Roma und Nicht-Roma e. V.
519,Amaro Foro - transkulturelle Jugendselbstorganisation von Roma und Nicht-Roma- e. V.
520,Amaro Foro - transkulturelle Jugendselbstorganisation von Roma und Nicht-Roma- e.V.
521,American Football Club Berlin Adler
522,American Football Club Berlin Adler e. V.
523,American Football Club Berlin Adler e.V.
524,American Football Verband Deutschland
525,Ammonit Gesellschaft für Messtechnik mit beschränkter Haftung
526,Ammonit Measurement GmbH
527,Amovis GmbH
528,Ampex IT GmbH
529,Amputierten-Initiative e. V.
